location_type,folio,role,age,IQ,female,educ,school_type
4,1707,3,18,110.6175,1,9,1
4,1707,3,17,72.79614,0,8,1
4,1707,3,18,116.0622,1,9,1
4,1708,1,59,93.83135,0,9,0
4,1708,2,57,107.6848,1,9,0
4,1709,3,12,73.51846,0,5,1
4,1710,1,77,110.9519,0,12,0
4,1711,1,20,121.3666,0,9,0
4,1711,2,19,111.6746,1,9,0
4,1711,3,2,116.5206,0,0,0
4,1712,2,31,109.3711,1,9,0
4,1713,1,46,108.9176,0,9,0
4,1713,2,42,96.96481,1,4,0
4,1713,3,21,112.696,0,9,0
4,1713,3,17,120.4957,0,11,1
4,1713,3,22,115.7249,1,11,1
4,1714,1,45,107.3701,0,6,0
4,1714,2,40,108.384,1,6,0
4,1714,3,20,95.5102,1,16,1
4,1714,3,2,101.2849,0,0,0
4,1714,3,13,97.52417,1,6,1
4,1714,3,17,99.29592,1,11,1
4,1714,3,9,104.4324,1,2,1
4,1714,3,21,96.47766,1,16,1
4,1715,1,27,98.03791,0,10,0
4,1715,3,6,83.10564,1,0,1
4,1716,1,27,81.98127,0,6,0
4,1717,3,36,70.26484,1,0,0
4,1718,3,26,124.21,1,12,0
4,1719,1,56,102.3548,0,6,0
4,1720,1,45,112.3176,0,16,0
4,1720,2,36,94.72971,1,11,0
4,1721,1,36,109.4086,0,16,0
4,1721,2,27,103.3901,1,6,0
4,1721,3,6,108.5339,0,1,1
4,1722,1,18,94.2835,0,6,0
4,1723,2,47,79.28434,1,6,0
4,1724,1,67,114.9969,0,2,0
4,1725,3,4,82.64948,1,0,0
4,1726,1,28,114.7474,0,9,0
4,1726,2,17,109.8958,1,9,0
4,1726,3,1,112.3216,1,0,0
4,1726,3,3,112.3216,1,0,0
4,1727,3,15,118.1579,0,7,1
4,1728,1,45,107.3701,0,6,0
4,1729,1,28,73.86442,0,6,0
4,1729,2,27,76.62905,1,6,0
4,1729,3,3,79.71188,0,0,0
4,1729,3,5,88.64217,0,0,0
4,1730,1,40,92.52924,0,9,0
4,1730,3,16,94.94273,1,9,0
4,1730,3,12,82.57262,0,7,1
4,1731,1,54,95.37157,0,9,0
4,1732,1,25,88.09969,0,9,0
4,1733,2,23,97.73109,1,9,0
4,1734,3,13,124.6157,1,7,1
4,1735,1,41,130.603,0,16,0
4,1735,2,32,130.603,1,9,0
4,1736,1,22,85.97681,0,4,0
4,1736,2,25,93.32391,1,9,0
4,1736,3,3,89.65036,0,0,0
4,1736,3,0,89.65036,0,0,0
4,1737,1,86,116.7588,0,0,0
4,1737,2,75,120.3918,1,0,0
4,1738,1,39,120.0411,0,12,0
4,1739,1,69,119.2098,0,1,0
4,1740,1,66,100.5632,0,6,0
4,1740,2,66,100.5632,1,0,0
4,1740,3,34,115.7481,0,6,0
4,1740,3,39,85.37842,0,6,0
4,1741,1,34,100.0265,0,3,0
4,1741,2,30,89.81604,1,6,0
4,1741,3,12,109.7351,1,5,2
4,1741,3,3,99.85924,0,0,0
4,1742,1,53,121.6481,0,16,0
4,1743,1,32,110.5357,0,9,0
4,1744,1,39,105.1856,0,6,0
4,1744,2,42,112.3668,1,6,0
4,1744,3,13,119.1974,0,7,1
4,1745,1,48,89.79974,0,11,0
4,1745,2,45,82.63249,1,9,0
4,1745,3,22,103.2775,1,11,0
4,1745,3,18,116.0622,1,16,1
4,1746,1,54,108.9629,0,9,0
4,1746,3,18,116.0622,0,12,2
4,1746,3,27,108.9629,0,12,0
4,1747,1,28,98.55612,0,12,0
4,1748,1,53,119.137,0,9,0
4,1748,2,47,119.137,1,6,0
4,1748,3,19,119.137,0,6,0
4,1749,2,41,84.53217,1,6,0
4,1750,1,48,91.64417,0,16,0
4,1751,2,13,119.1974,1,7,0
4,1752,1,25,82.87546,0,3,0
4,1753,1,63,105.4774,0,2,0
4,1753,2,37,102.0363,1,9,0
4,1754,2,82,105.0939,1,0,0
4,1755,2,65,88.59834,1,0,0
4,1756,1,68,99.8629,0,2,0
4,1756,2,64,93.88641,1,5,0
4,1756,3,31,114.8279,1,16,0
4,1756,3,28,99.8629,1,12,0
4,1756,3,38,90.87434,1,16,0
4,1757,2,24,97.62106,1,12,0
4,1758,1,57,91.50484,0,4,0
4,1759,1,74,119.1946,0,0,0
4,1760,1,63,87.6556,0,6,0
4,1761,2,63,105.9328,1,6,0
4,1762,3,13,113.7791,0,6,1
4,1763,1,35,119.8426,0,8,0
4,1763,2,33,117.9505,1,9,0
4,1763,3,4,118.8966,0,0,0
4,1763,3,1,118.8966,1,0,0
4,1764,1,61,125.3363,0,9,0
4,1765,1,45,112.3176,0,6,0
4,1765,3,16,111.0363,1,11,1
4,1765,3,19,111.6746,1,11,0
4,1766,2,55,92.07424,1,4,0
4,1767,1,53,112.8227,0,16,0
4,1767,3,4,112.8227,0,0,0
4,1767,3,18,99.72818,1,10,0
4,1767,3,9,125.9173,0,2,2
4,1768,1,15,93.74359,0,9,0
4,1768,2,32,122.6138,1,6,0
4,1769,1,52,91.50198,0,6,0
4,1769,2,42,86.69679,1,6,0
4,1770,1,68,105.4245,0,9,0
4,1770,2,64,105.582,1,9,0
4,1770,3,32,105.4245,1,0,0
4,1770,3,34,105.267,0,16,0
4,1771,2,48,94.1795,1,6,0
4,1772,1,43,102.2336,0,6,0
4,1772,2,43,83.27953,1,2,0
4,1772,3,12,114.2622,0,6,1
4,1772,3,19,111.6746,0,8,0
4,1772,3,17,99.29592,1,6,0
4,1772,3,22,95.89283,1,9,0
4,1773,3,10,102.4752,1,4,1
4,1774,1,31,82.08714,0,9,0
4,1774,2,20,64.48248,1,6,0
4,1775,1,33,100.6358,0,12,0
4,1775,2,30,105.4518,1,11,0
4,1775,3,6,95.81977,1,0,2
4,1775,3,2,100.6358,0,0,0
4,1776,1,24,118.1958,0,9,0
4,1777,1,25,108.9966,0,16,0
4,1778,2,29,92.94862,1,9,0
4,1778,3,11,102.3553,0,6,1
4,1778,3,8,116.1759,0,3,1
4,1779,1,43,88.3213,0,3,0
4,1779,2,36,89.83673,1,3,0
4,1779,3,8,111.8358,0,2,1
4,1779,3,13,97.52417,0,8,1
4,1779,3,16,105.6718,1,10,1
4,1780,1,43,103.4466,0,11,0
4,1780,2,38,120.7907,1,9,0
4,1780,3,13,108.3608,0,12,2
4,1781,1,38,95.8604,0,9,0
4,1781,2,37,115.5588,1,6,0
4,1781,3,4,102.1667,1,0,0
4,1781,3,10,111.016,0,5,1
4,1781,3,14,86.2318,1,8,1
4,1782,1,62,84.17956,0,1,0
4,1782,2,48,89.79974,1,3,0
4,1782,3,18,94.2835,0,9,0
4,1782,3,10,89.66396,0,3,1
4,1782,3,15,107.4435,1,9,1
4,1782,3,13,86.68757,0,6,1
4,1782,3,21,85.66541,1,9,0
4,1783,1,32,105.4174,0,9,0
4,1784,3,50,99.77953,1,9,0
4,1785,1,35,85.92258,0,6,0
4,1786,1,67,101.3263,0,4,0
4,1787,1,41,99.88912,0,9,0
4,1787,2,41,99.88912,1,6,0
4,1787,3,13,108.3608,0,5,1
4,1787,3,20,111.0241,0,9,0
4,1787,3,4,104.7908,0,0,0
4,1788,1,43,123.6138,0,16,0
4,1788,2,35,110.1512,1,16,0
4,1788,3,8,111.8358,0,1,2
4,1789,1,22,85.97681,0,10,0
4,1789,3,2,88.52417,1,0,0
4,1790,1,27,81.98127,0,8,0
4,1791,1,6,108.5339,0,0,0
4,1792,1,41,89.65115,0,16,0
4,1792,2,38,100.8465,1,16,0
4,1792,3,12,100.681,1,6,1
4,1792,3,11,111.3755,1,5,1
4,1792,3,1,102.0337,0,0,0
4,1792,3,14,107.6147,0,8,1
4,1793,1,37,110.5254,0,16,0
4,1793,2,45,112.3176,1,16,0
4,1793,3,9,113.0263,1,2,2
4,1793,3,13,102.9425,0,6,2
4,1794,2,30,100.2399,1,16,0
4,1795,3,21,88.84534,0,12,0
4,1796,1,62,100.5986,0,3,0
4,1796,2,53,95.26912,1,6,0
4,1796,3,26,113.8199,1,16,1
4,1796,3,20,79.99635,1,10,0
4,1797,2,26,119.015,1,16,0
4,1798,2,42,96.96481,1,0,0
4,1799,2,36,80.05079,1,9,0
4,1799,3,6,129.7241,0,0,0
4,1799,3,8,103.1555,1,1,1
4,1799,3,13,102.9425,0,7,1
4,1800,1,27,98.03791,0,8,0
4,1800,2,26,82.64948,1,9,0
4,1800,3,2,93.16759,1,0,0
4,1800,3,3,93.16759,0,0,0
4,1800,3,8,98.81538,1,2,1
4,1801,1,39,115.0893,0,9,0
4,1801,2,32,110.5357,1,6,0
4,1801,3,10,119.5568,0,4,1
4,1802,3,10,111.016,0,3,1
4,1803,1,57,98.54813,0,18,0
4,1803,2,56,98.54813,1,12,0
4,1803,3,23,98.54813,0,12,0
4,1804,1,65,113.0875,0,0,0
4,1804,2,50,94.72578,1,0,0
4,1805,1,57,123.8647,0,16,0
4,1806,1,59,93.83135,0,6,0
4,1806,2,33,83.77883,1,4,0
4,1806,3,13,81.26927,1,6,1
4,1806,3,16,89.57819,1,9,2
4,1807,1,58,104.7249,0,16,0
4,1807,2,56,107.9948,1,6,0
4,1807,3,25,88.09969,0,16,1
4,1808,3,2,104.8153,0,0,0
4,1809,1,41,99.88912,0,6,0
4,1809,2,36,104.5157,1,7,0
4,1809,3,18,121.5069,0,10,1
4,1809,3,14,118.3061,0,8,1
4,1810,3,22,120.6829,0,9,0
4,1811,1,44,102.9465,0,6,0
4,1811,2,42,81.56279,1,6,0
4,1811,3,19,95.88368,0,6,0
4,1812,1,42,96.96481,0,16,0
4,1812,2,39,120.0411,1,12,0
4,1812,3,15,102.0863,0,8,1
4,1812,3,9,121.6203,0,3,1
4,1812,3,3,110.1781,0,0,0
4,1813,1,27,124.799,0,16,0
4,1814,1,46,116.728,0,18,0
4,1814,3,8,111.8358,1,1,2
4,1815,1,36,94.72971,0,3,0
4,1815,2,38,75.91613,1,6,0
4,1815,3,10,102.4752,0,3,1
4,1816,1,55,117.011,0,6,0
4,1817,1,50,89.67201,0,2,0
4,1817,2,48,80.1532,1,9,0
4,1817,3,13,97.52417,0,7,1
4,1818,1,40,81.95939,0,6,0
4,1819,1,41,99.77438,0,6,0
4,1819,2,41,115.2461,1,6,0
4,1819,3,14,86.2318,1,6,1
4,1819,3,11,97.84525,0,5,1
4,1820,2,42,117.5008,1,7,0
4,1821,1,17,72.79614,0,10,0
4,1821,2,50,89.67201,1,0,0
4,1822,1,40,96.41469,0,16,0
4,1823,1,32,131.0089,0,12,0
4,1823,2,28,130.0786,1,11,0
4,1823,3,3,122.2813,0,0,0
4,1823,3,7,105.7564,1,1,1
4,1824,1,66,93.88641,0,3,0
4,1824,2,64,93.88641,1,2,0
4,1824,3,30,93.88641,0,16,0
4,1825,3,22,96.90846,0,16,0
4,1826,1,43,113.5302,0,6,0
4,1826,2,43,113.5302,1,6,0
4,1826,3,7,93.45687,1,0,1
4,1826,3,15,118.1579,1,10,2
4,1827,3,5,88.64217,1,0,0
4,1828,1,53,121.6481,0,11,0
4,1828,2,47,114.1554,1,9,0
4,1828,3,16,127.1299,0,9,1
4,1829,1,25,88.6501,0,4,0
4,1829,2,25,88.6501,1,6,0
4,1829,3,2,88.6501,1,0,0
4,1829,3,10,72.58233,1,2,0
4,1829,3,5,104.7179,1,0,0
4,1830,1,6,108.5339,0,0,0
4,1831,2,57,80.71823,1,0,0
4,1832,2,21,91.07153,1,6,0
4,1833,1,41,115.2461,0,16,0
4,1834,1,57,91.50484,0,6,0
4,1834,2,56,124.9146,1,6,0
4,1834,3,28,94.30592,0,16,0
4,1835,1,61,120.091,0,9,0
4,1835,2,54,120.7176,1,9,0
4,1835,3,21,96.47766,0,11,0
4,1835,3,21,96.47766,0,11,0
4,1835,3,29,119.2672,0,11,0
4,1835,3,27,108.7423,0,12,0
4,1836,1,43,83.27953,0,9,0
4,1837,1,32,107.6281,0,12,0
4,1837,2,35,105.3054,1,12,0
4,1837,3,8,111.8358,1,1,1
4,1837,3,1,107.6281,0,0,0
4,1837,3,11,102.3553,1,3,1
4,1837,3,10,111.016,0,4,1
4,1838,3,19,116.9383,1,16,0
4,1839,1,47,99.21066,0,9,0
4,1839,2,43,123.6138,1,6,0
4,1840,1,33,122.8322,0,16,0
4,1840,2,32,120.7723,1,12,0
4,1840,3,8,129.1963,1,1,1
4,1840,3,0,124.2669,1,0,0
4,1840,3,4,124.2669,0,0,0
4,1841,2,30,100.2399,1,9,0
4,1842,1,77,110.9519,0,12,0
4,1843,2,26,103.4298,1,7,0
4,1844,1,39,90.5414,0,5,0
4,1844,2,27,90.61693,1,5,0
4,1844,3,10,102.9933,0,2,0
4,1844,3,13,98.1872,0,5,0
4,1844,3,1,116.8151,1,0,0
4,1844,3,7,109.2081,0,0,0
4,1845,1,51,111.69,0,3,0
4,1846,2,60,84.8549,1,2,0
4,1847,1,21,130.1021,0,11,0
4,1848,1,31,109.3711,0,12,0
4,1848,2,51,90.89711,1,12,0
4,1849,1,19,111.6746,0,8,0
4,1850,1,55,108.2132,0,16,0
4,1850,2,51,108.2132,1,16,0
4,1850,3,18,110.6175,0,12,2
4,1850,3,22,105.8089,0,16,2
4,1851,1,72,102.484,0,0,0
4,1851,2,61,104.3554,1,6,0
4,1851,3,28,119.8578,0,12,0
4,1851,3,25,82.87546,1,16,1
4,1851,3,23,102.8473,0,16,1
4,1852,1,68,86.78919,0,16,0
4,1853,1,31,95.22217,0,9,0
4,1854,1,64,99.73419,0,6,0
4,1854,2,25,82.87546,1,9,0
4,1854,3,2,91.30482,0,0,0
4,1855,1,24,113.6103,0,6,0
4,1855,2,26,108.6248,1,6,0
4,1855,3,1,111.1176,0,0,0
4,1856,2,38,80.9022,1,6,0
4,1857,1,40,113.6689,0,12,0
4,1857,2,43,114.4324,1,9,0
4,1857,3,17,115.1958,1,11,2
4,1857,3,15,114.4324,1,10,0
4,1858,2,32,79.82592,1,9,0
4,1859,1,49,102.379,0,9,0
4,1859,2,47,96.77625,1,9,0
4,1859,3,13,84.61259,0,6,0
4,1859,3,9,91.39494,1,3,0
4,1860,1,35,95.61401,0,12,0
4,1861,2,25,82.87546,1,6,0
4,1862,2,68,82.70766,1,9,0
4,1863,1,34,100.0265,0,16,0
4,1863,2,36,84.94376,1,11,0
4,1863,3,3,92.76849,1,0,0
4,1863,3,11,93.33517,0,3,1
4,1864,3,19,95.4334,0,11,0
4,1865,2,46,94.72578,1,6,0
4,1866,2,58,100.8221,1,6,0
4,1867,1,12,114.2622,0,8,0
4,1867,2,36,114.2622,1,16,0
4,1868,1,29,124.5309,0,11,0
4,1869,2,55,124.9558,1,16,0
4,1870,1,58,79.79504,0,6,0
4,1870,3,26,79.79504,0,9,0
4,1871,2,28,73.86442,1,9,0
4,1872,3,0,126.2995,1,0,0
4,1873,2,59,120.992,1,6,0
4,1874,3,7,134.4553,0,0,1
4,1875,2,52,138.1292,1,16,0
4,1876,3,22,111.5149,0,0,0
4,1876,3,10,115.2864,1,4,1
4,1877,3,14,112.9604,1,7,1
4,1878,3,25,103.7724,0,9,0
4,1879,1,26,103.4298,0,9,0
4,1880,1,40,124.2388,0,16,0
4,1880,2,43,118.572,1,16,0
4,1880,3,4,116.1891,1,0,0
4,1880,3,7,105.7564,0,0,1
4,1881,1,24,102.9508,0,9,0
4,1881,2,23,77.26641,1,5,0
4,1881,3,2,90.10861,1,0,0
4,1881,3,4,90.10861,0,0,0
4,1882,2,52,86.32118,1,3,0
4,1882,3,14,107.6147,1,2,1
4,1882,3,22,81.01879,0,6,0
4,1883,3,13,124.6157,1,6,1
4,1884,2,36,114.3016,1,12,0
4,1884,3,18,121.5069,0,12,2
4,1884,3,15,118.1579,0,8,2
4,1885,3,2,90.33603,0,0,0
4,1886,3,5,104.7179,0,0,0
4,1887,1,72,105.8325,0,9,0
4,1887,2,38,105.8325,1,9,0
4,1888,3,4,96.09911,0,0,0
4,1889,2,52,127.7676,1,6,0
4,1889,3,27,124.799,0,12,0
4,1889,3,25,129.8935,0,16,0
4,1889,3,29,124.5309,0,9,0
4,1890,1,45,102.4226,0,9,0
4,1891,1,30,84.60413,0,9,0
4,1891,2,26,87.84454,1,7,0
4,1891,3,3,86.22433,0,0,0
4,1891,3,0,86.22433,0,0,0
4,1891,3,4,86.22433,1,0,0
4,1892,2,37,95.42532,1,6,0
4,1893,2,77,105.4174,1,6,0
4,1894,1,45,102.4226,0,9,0
4,1895,1,49,94.1795,0,8,0
4,1896,3,18,88.83881,1,5,0
4,1897,1,34,115.0362,0,16,0
4,1898,2,88,94.2835,1,0,0
4,1899,1,54,110.3706,0,9,0
4,1899,2,52,107.0444,1,6,0
4,1899,3,17,93.99596,1,9,0
4,1899,3,20,105.8528,1,16,1
4,1899,3,22,104.3159,0,9,0
4,1900,1,40,112.141,0,12,0
4,1901,1,34,115.7481,0,9,0
4,1901,2,68,115.7481,1,4,0
4,1902,1,48,89.79974,0,12,0
4,1902,2,47,111.7592,1,12,0
4,1902,3,20,126.5379,0,16,1
4,1902,3,24,118.9401,0,16,0
4,1903,1,27,92.68569,0,9,0
4,1903,2,32,110.5357,1,9,0
4,1903,3,0,101.6107,1,0,0
4,1903,3,4,101.6107,0,0,0
4,1904,1,43,123.6138,0,16,0
4,1904,2,37,100.4587,1,10,0
4,1904,3,17,93.99596,1,8,1
4,1904,3,13,97.52417,1,6,1
4,1904,3,7,113.9561,1,0,1
4,1904,3,9,117.3233,0,2,1
4,1905,1,34,130.5546,0,6,0
4,1905,2,56,130.5546,1,5,0
4,1906,1,28,102.2068,0,6,0
4,1906,2,30,102.2068,1,6,0
4,1906,3,4,102.2068,0,0,0
4,1906,3,6,108.5339,1,0,0
4,1906,3,1,102.2068,0,0,0
4,1906,3,0,102.2068,0,0,0
4,1906,3,9,108.7294,0,3,1
4,1907,1,30,74.18028,0,12,0
4,1907,2,29,77.15748,1,6,0
4,1907,3,9,52.86874,0,2,1
4,1908,1,85,106.0613,0,0,0
4,1909,1,45,92.52753,0,6,0
4,1909,2,44,97.95481,1,6,0
4,1910,1,28,104.5267,0,9,0
4,1910,2,30,105.4518,1,12,0
4,1910,3,9,104.4324,0,3,1
4,1911,1,28,87.86299,0,8,0
4,1912,3,19,122.2019,0,16,1
4,1913,2,60,105.9509,1,2,0
4,1914,2,33,117.9505,1,3,0
4,1914,3,10,111.016,0,4,2
4,1915,3,28,86.39574,0,12,0
4,1916,2,33,93.54218,1,9,0
4,1916,3,3,100.2175,1,0,0
4,1916,3,6,91.58173,0,0,1
4,1917,1,45,92.52753,0,9,0
4,1917,3,13,97.52417,0,7,1
4,1918,3,0,112.5675,1,0,0
4,1919,3,21,112.4936,1,16,0
4,1920,1,40,115.4815,0,16,0
4,1920,2,35,114.9969,1,12,0
4,1920,3,8,116.1759,1,2,1
4,1920,3,10,89.66396,1,3,1
4,1920,3,12,123.3164,1,6,1
4,1920,3,11,115.8855,0,4,1
4,1920,3,5,132.8503,0,0,0
4,1921,1,15,80.65739,0,6,0
4,1922,3,11,115.8855,0,4,2
4,1923,1,54,105.97,0,9,0
4,1923,2,48,109.0928,1,9,0
4,1923,3,23,102.8473,1,9,0
4,1923,3,25,105.97,0,9,0
4,1924,1,66,99.77953,0,6,0
4,1924,2,50,99.77953,1,2,0
4,1925,3,2,104.8153,0,0,0
4,1926,2,45,107.3701,1,12,0
4,1927,1,29,119.2672,0,12,0
4,1928,1,84,96.35455,0,0,0
4,1928,2,86,104.5127,1,0,0
4,1929,1,19,80.09274,0,9,0
4,1930,1,62,100.5986,0,18,0
4,1931,1,51,111.69,0,3,0
4,1932,1,9,91.54147,0,2,0
4,1933,1,25,97.73109,0,9,0
4,1933,2,23,97.73109,1,10,0
4,1933,3,2,97.73109,1,0,0
4,1934,1,29,119.2672,0,9,0
4,1935,3,21,118.1022,1,9,1
4,1936,3,11,106.8654,1,5,1
4,1937,1,55,124.9558,0,11,0
4,1937,2,58,104.7249,1,16,0
4,1937,3,22,95.89283,0,16,2
4,1938,1,10,89.66396,0,3,0
4,1938,2,28,84.08517,1,3,0
4,1939,1,52,93.35226,0,0,0
4,1939,2,50,84.61826,1,3,0
4,1939,3,15,102.0863,1,8,1
4,1939,3,21,93.35226,0,9,0
4,1939,3,18,93.35226,0,9,0
4,1940,1,2,113.8199,0,0,0
4,1941,1,61,99.11018,0,1,0
4,1942,1,58,96.73991,0,11,0
4,1942,2,56,111.2294,1,6,0
4,1942,3,35,108.6547,0,11,0
4,1942,3,30,107.0215,0,11,0
4,1942,3,33,112.2708,1,9,0
4,1943,1,9,78.65056,0,5,0
4,1943,2,29,78.65056,1,12,0
4,1944,3,17,120.4957,0,11,2
4,1945,2,63,109.8098,1,0,0
4,1946,1,30,89.81604,0,7,0
4,1946,2,31,91.8752,1,9,0
4,1946,3,7,91.8752,1,2,0
4,1946,3,10,93.93436,0,4,1
4,1946,3,2,91.8752,1,0,0
4,1947,1,49,104.5997,0,6,0
4,1948,3,16,100.3073,0,8,0
4,1949,3,50,94.76922,0,12,0
4,1950,2,29,98.21233,1,8,0
4,1951,1,55,114.2554,0,0,0
4,1951,2,52,88.31921,1,0,0
4,1951,3,17,76.01633,0,0,0
4,1951,3,25,91.15228,0,5,0
4,1951,3,24,111.8457,0,6,0
4,1952,2,31,71.17354,1,0,0
4,1953,1,60,103.4975,0,2,0
4,1953,3,32,129.3937,1,2,0
4,1953,3,26,98.67307,1,9,0
4,1953,3,17,110.9625,1,9,0
4,1954,1,41,96.71487,0,6,0
4,1955,2,35,90.7683,1,9,0
4,1956,1,49,99.38961,0,0,0
4,1956,2,43,98.40486,1,0,0
4,1956,3,12,109.7351,0,6,1
4,1956,3,8,124.8561,0,3,1
4,1956,3,13,97.52417,0,8,1
4,1957,1,23,102.8473,0,9,0
4,1957,3,2,100.2892,1,0,0
4,1958,1,29,114.0035,0,9,0
4,1958,2,28,119.8578,1,8,0
4,1958,3,2,117.6082,1,0,0
4,1958,3,8,116.1759,0,2,1
4,1958,3,11,120.3956,0,5,1
4,1959,3,12,100.681,1,7,1
4,1960,2,18,105.1729,1,6,0
4,1960,3,2,105.7919,0,0,0
4,1961,3,15,118.1579,0,7,0
4,1962,1,29,86.80277,0,6,0
4,1963,2,22,105.8089,1,6,0
4,1963,3,0,97.67719,0,0,0
4,1964,1,66,120.8387,0,9,0
4,1965,1,55,88.84534,0,6,0
4,1966,2,35,90.7683,1,6,0
4,1967,1,36,94.72971,0,6,0
4,1967,2,33,103.3055,1,6,0
4,1967,3,7,113.9561,0,0,1
4,1967,3,15,109.1517,0,5,0
4,1967,3,13,124.6157,0,6,1
4,1968,1,24,92.29129,0,12,0
4,1969,1,48,94.623,0,8,0
4,1969,2,39,90.33022,1,6,0
4,1969,3,24,97.59838,1,9,0
4,1969,3,14,102.2689,1,5,1
4,1969,3,16,127.1299,1,9,0
4,1969,3,9,100.1354,1,3,1
4,1969,3,22,71.10277,1,4,0
4,1970,2,65,119.2098,1,2,0
4,1971,1,63,111.2894,0,12,0
4,1971,2,64,123.1253,1,12,0
4,1972,2,50,74.51073,1,12,0
4,1973,1,40,87.24432,0,5,0
4,1973,2,28,84.08517,1,3,0
4,1974,1,22,105.8089,0,9,0
4,1975,1,28,87.86299,0,8,0
4,1976,1,35,129.534,0,9,0
4,1976,2,36,89.83673,1,6,0
4,1976,3,9,117.3233,1,3,1
4,1976,3,5,116.7746,1,0,0
4,1977,1,65,88.59834,0,3,0
4,1978,3,7,89.35703,1,0,1
4,1979,1,32,115.654,0,16,0
4,1980,1,21,85.66541,0,12,0
4,1980,2,60,90.11324,1,5,0
4,1981,3,3,100.2064,0,0,0
4,1982,1,32,90.06252,0,6,0
4,1983,1,79,102.7775,0,6,0
4,1983,2,68,112.7298,1,0,0
4,1984,3,14,102.2689,1,7,1
4,1985,1,26,77.45441,0,10,0
4,1985,2,26,93.03961,1,9,0
4,1985,3,3,85.24701,1,0,0
4,1986,3,0,88.80442,1,0,0
4,1987,1,54,101.596,0,9,0
4,1987,2,54,73.64372,1,6,0
4,1987,3,11,88.65488,0,5,0
4,1987,3,15,92.57116,1,10,0
4,1988,2,32,84.94422,1,0,0
4,1988,3,4,91.58945,0,0,0
4,1988,3,1,91.58945,1,0,0
4,1989,1,34,102.8473,0,12,0
4,1989,2,23,102.8473,1,9,0
4,1989,3,0,102.8473,0,0,0
4,1990,2,48,94.1795,1,6,0
4,1991,1,51,96.09534,0,6,0
4,1991,2,49,99.38961,1,9,0
4,1991,3,16,111.0363,0,10,1
4,1991,3,20,79.99635,1,12,0
4,1991,3,24,124.2698,0,16,0
4,1991,3,27,103.3901,1,12,0
4,1992,1,70,98.15365,0,3,0
4,1993,1,51,80.50066,0,9,0
4,1993,2,53,87.39207,1,12,0
4,1993,3,18,94.2835,0,12,0
4,1994,3,0,91.81538,0,0,0
4,1995,1,47,107.1557,0,3,0
4,1995,2,52,112.2252,1,6,0
4,1995,3,15,102.0863,1,8,0
4,1996,1,38,130.7629,0,9,0
4,1996,2,37,100.4587,1,9,0
4,1996,3,11,120.3956,0,4,1
4,1996,3,7,81.15734,1,0,0
4,1996,3,12,105.2081,0,5,1
4,1996,3,17,104.5959,0,10,1
4,1997,1,49,109.8098,0,6,0
4,1998,3,18,116.0622,1,9,2
4,1999,3,27,80.38246,1,12,0
4,2000,3,8,98.81538,0,1,1
4,2001,3,8,111.8358,0,1,2
4,2002,1,27,103.3901,0,4,0
4,2002,2,26,103.4298,1,6,0
4,2002,3,1,97.09682,0,0,0
4,2002,3,10,89.66396,1,4,1
4,2002,3,6,87.34369,0,0,0
4,2002,3,3,97.09682,1,0,0
4,2003,2,45,85.1533,1,6,0
4,2004,3,8,90.13512,1,2,1
4,2005,2,62,117.0177,1,1,0
4,2006,2,50,104.8333,1,0,0
4,2006,3,37,110.5254,0,9,0
4,2007,1,32,105.4174,0,12,0
4,2007,3,7,101.6566,1,1,1
4,2007,3,11,102.3553,0,5,1
4,2008,3,2,118.1958,0,0,0
4,2009,1,59,105.7681,0,8,0
4,2009,2,58,99.39034,1,6,0
4,2009,3,28,130.0786,0,16,1
4,2010,1,41,96.71487,0,6,0
4,2011,1,75,100.5986,0,4,0
4,2011,2,62,100.5986,1,6,0
4,2012,1,34,94.78603,0,7,0
4,2012,2,32,84.94422,1,9,0
4,2012,3,7,77.0575,1,0,1
4,2012,3,9,91.54147,0,1,1
4,2012,3,14,96.92323,0,6,1
4,2012,3,10,93.93436,1,2,1
4,2013,3,0,98.51868,0,0,0
4,2014,2,20,69.65377,1,6,0
4,2015,3,4,109.2431,1,0,0
4,2016,1,76,79.59657,0,0,0
4,2017,1,63,87.6556,0,6,0
4,2018,1,34,110.5075,0,9,0
4,2019,2,23,102.8473,1,9,0
4,2020,1,34,94.78603,0,9,0
4,2021,3,12,78.04554,1,5,0
4,2022,1,32,110.5357,0,9,0
4,2023,1,48,109.0928,0,8,0
4,2023,2,39,105.1856,1,5,0
4,2023,3,16,105.6718,0,6,0
4,2023,3,10,106.7456,1,3,1
4,2024,2,36,116.728,1,16,0
4,2025,1,38,95.8604,0,7,0
4,2026,1,80,108.8392,0,3,0
4,2026,2,63,107.1191,1,0,0
4,2027,1,30,82.87546,0,6,0
4,2028,1,29,108.7397,0,9,0
4,2028,2,29,119.2672,1,11,0
4,2028,3,5,88.64217,1,0,0
4,2028,3,8,111.8358,1,2,1
4,2029,1,14,107.6147,0,5,0
4,2030,3,0,82.64948,1,0,0
4,2031,1,63,87.6556,0,6,0
4,2032,2,72,100.4851,1,2,0
4,2033,1,87,92.99243,0,0,0
4,2033,2,81,92.99243,1,3,0
4,2033,3,45,87.58001,1,6,0
4,2033,3,43,98.40486,1,8,0
4,2034,1,42,107.6002,0,16,0
4,2034,2,39,95.28203,1,16,0
4,2034,3,9,108.7294,1,2,2
4,2034,3,12,118.7893,1,4,2
